RegionName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08
Cabarrus County	NC	Charlotte-Concord-Gastonia	37	025	337	95.5860716	95.92139596	95.82191781	94.04121864	93.03874092	92.48719408	92.21153846	92.02773148	92.35724617	91.95402299	92.11833838	91.09195402	90.79778831	90.35284349	90.00734754	89.32546057	89.99025662	90.02057613	90.59097978	90.63120591	88.98548109	88.21877065	86.77194337	86.34252888	85.42174979	85.08799427	85.62822719	85.34267673	84.48345277	84.6069869	84.55882353	85.05954406	85.22605606	85.39979585	86.06751825	86.50617715	86.29449384	87.71891448	87.50437522	88.273314	89.02240326	89.5970981	88.83827848	89.32412705	89.19719814	88.5502008	89.3675527	89.54592625	89.23582677	89.82343499	90.82034352	92.59605443	92.873402	92.66690989	92.59259259	93.11856125	92.53139458	92.71451487	94.11293552	93.33566678	93.31810193	94.42380353	94.08284024	95.6737464	96.40815085	97.06864735	98.35218888	98.30816958	96.50162717	96.93489976	97.19474714	95.94256757	98.81618887	99.31895573	100.750268	101.7670483	103.4062119	104.3856596	104.9011178	105.362426	106.3757757	106.2362261	106.5763324	107.8006501	106.9541668	108.4006323	107.9415102	109.9169516	111.0555556	111.1111111	111.3861386	111.7474921	111.547619	112.3595506	112.6146423	113.359431	114.3102006	116.8127229	117.6855346	118.977591	118.3225078	119.1400418	118.3280525	118.6168074	119.7076613	119.4070081	120.1895865	120.66632	121.3682266	121.9512195	123.1282685	124.3765547	124.5601173	124.2183802	124.9565972	125.503181
Onslow County	NC	Jacksonville	37	133	340	118.2547123	118.8118812	118.3454782	116.9786096	116.1000641	115.2809682	115.2203695	114.691216	114.0036862	113.4072581	113.3111485	112.9666012	112.9453988	111.8413905	111.6071429	111.3078241	110.4252626	110.2394455	109.8901099	109.0906191	109.2689184	109.2403376	108.5100307	107.9932318	107.8813628	107.2643058	107.5514545	107.6850984	106.7777517	106.0549313	105	105.0152018	104.4580189	104.4565267	102.5128498	102.624073	102.3904382	102.3305085	102.1196341	102.1203065	102.3415978	102.1816237	102.1389964	101.2715841	101.0204377	100.9365245	101.2658228	99.88462648	100.7783928	100	99.98376623	99.53161593	99.93333333	99.24242424	98.57072449	98.21428571	98.45288326	96.89722043	96.4617584	97.37559548	97.27822581	97.64197266	97.40121932	96.77322947	96.10323887	96.0773422	96.31728045	95.64393939	95.32949456	95.27824841	95.60723514	95.37037037	95.92163135	97.28651237	98.07858764	97.36251403	96.42205006	95.72092116	94.74443528	94.8574039	95.10869565	94.55835962	94.48213549	94.44135631	94.6370484	95.75847346	96.17807644	97.417154	97.95191451	98.03825405	98.77085162	98.81756757	99.14692913	99.24242424	99.24242424	99.41827741	98.98767606	99.25736498	100.6855184	100.9798794	101.0653686	100.6855184	101.1648059	102.1276596	102.4392174	101.9884877	102.5135535	103.9813666	104.5143897	104.8951049	105.6506849	106.449593	106.8796069	107.0833333	107.2261072	107.3242188
Johnston County	NC	Raleigh	37	101	355	99.18742497	99.14983806	99.07239819	98.77647059	98.74898144	98.5877312	98.2602118	98.03799889	97.74932092	97.39144245	97.3424593	97.25663717	96.87904633	95.23510972	95.57680813	95.39129041	95.63850049	95.6539075	95.3437797	94.98733108	94.73257699	94.17177914	93.78420641	93.15243493	92.35190097	92.13907785	92.21362179	91.46155481	90.62736206	90.39256198	90.01212331	90.52795031	90.47131148	89.8064962	89.72061671	89.26041371	89.61524094	90.30624245	91.11721612	92.71487015	92.6931633	92.67501159	92.65259985	92.12765957	92.90216498	93.36465062	92.75197794	93.08724084	93.87991672	93.30143541	94.63645118	95.21569412	96.65922619	96.67506297	96.8864187	96.34825871	96.30200308	96.38010039	97.2412481	96.85077519	97.75128393	98.27887981	98.27708703	98.37037037	99.0193842	99.02962206	98.97070467	99.26711913	100.0392465	100.4382852	100.2297496	100.9831859	100.9020619	101.1761488	102.0814664	103.380006	103.8521401	104.0994624	104.6553591	105.5242787	105.826859	106.0482211	106.8075215	106.832318	106.7652439	107.3639004	108.1218499	108.4329413	109.5948639	109.7985348	110.2622061	110.2999434	111.0753844	111.4870349	111.3686854	111.9385288	112.5219838	112.9134412	113.7566138	113.9808683	113.6363636	114.9604479	116.3796032	116.2144703	117.0345767	117.9976346	117.5663312	118.366611	118.4775051	118.968254	119.3621154	120.4545455	120.5926282	121.6185625	122.4430894	123.615917
Pitt County	NC	Greenville	37	147	357	90.80224834	89.78723404	89.80582524	89.42942943	89.91801798	89.44889308	89.23620431	89.28571429	87.85529716	88.25653595	88.26433059	86.67781494	86.42344563	86.20689655	85.96774194	85.58421851	86.23978202	85.04983389	84.81984738	84.51656525	83.59886261	83.44459279	82.68330733	80.97592386	81.13514528	81.70608016	83.81410256	82.40850017	82.89241296	82.83017461	81.02798577	80.96590909	79.40751445	79.69034608	78.75987838	78.8510101	78.80126183	78.90122735	79.07423517	79.66507177	80.71680969	80.59701493	79.79233227	80.86669373	81.67305236	81.24231433	81.21197529	80.25726539	81.51336656	81.68899032	82.44815275	83.5452589	83.93659505	83.74602124	83.73099513	83.61227336	84.00835686	83.47818181	82.01891773	81.59547739	81.61716206	83.20819113	83.46858801	81.86427457	83.73228011	83.43071786	83.97932817	84.14264036	84.06098426	83.92138233	83.396014	83.05630027	83.29166667	85.14986376	83.65979099	85.04143044	87.28985285	88.438072	88.75592259	89.16280335	88.28917079	88.60080553	88.29404029	88.438072	89.15711594	91.14467409	91.59482759	91.9351667	92.41071429	93.13215401	92.88888889	92.96148738	92.49521989	92.3409512	93.25138262	93.3505044	93.78016086	94.82316761	94.82316761	95.26464958	95.35457603	95.64285714	96.77419355	97.07142857	97.57017176	97.51643535	97.49977692	97.42616034	98.03538898	98.35975943	99.52978056	101.6148325	101.8568665	101.364799	100.7667032	100.4298653
Davidson County	NC	Winston-Salem	37	057	367	106.1875	107.2557646	106.7600989	107.369239	109.8282189	108.3333333	106.7496142	106.388277	107.0588235	105.9739748	107.4393483	103.9106227	103.0462432	101.10117	102.520461	100	99.95	99.43149517	98.9880424	99.18463209	99.15574238	98.64842291	97.89701508	96.91960932	95.21014745	96.87250307	100	100.2867384	99.84871407	101.9716277	102.7853675	99.36305732	99.07563025	97.85823504	100.3327394	98.99930987	99.31831198	99.07135875	98.79943503	98.86899152	98.65718799	99.55888984	100.3238342	99.62339791	100	100.6896552	99.81642955	97.87234043	99.27884615	100.2314815	105.0465839	108.9595362	111.7334906	111.7182737	112.9328049	110.7076923	113.2710165	110.0220264	106.9302883	107.967033	106.4536341	106.4202477	103.6437844	106.464522	114.7096473	115.6642432	116.4661654	117.6200614	114.7704591	115.0832517	113.8865512	113.3771731	110.3678097	109.6590909	107.8360798	111.0402129	113.1870718	113.8192863	111.2484826	110.1268559	108.3697016	107.1975498	107.1111111	108.5103821	110.9723386	111.0749507	110.7712009	114.1044776	114.3485915	117.2768879	119.4471033	117.8304239	117.5167905	116.2464986	117.703655	119.4386694	117.1440972	119.2023026	119.2023026	120.7876376	120.1352367	125.9281994	124.6361746	121.4285714	117.4125874	116.3867577	114.7371795	116.3819876	115.1012891	118.5133115	117.9434464	121.9190141	121.669279	121.4966635	123.189641	124.4608237
Iredell County	NC	Charlotte-Concord-Gastonia	37	097	379	80.53265738	80.62780269	80.23700306	80.12825784	79.3850238	79.30236299	78.91532304	78.32618026	77.9169341	77.39872658	75.98475222	75.24557957	74.70821068	74.50098398	74.4047619	73.63804247	73.61111111	74.03050109	73.56785022	73.56785022	72.43155472	73.0078125	72.91745422	72.29849466	71.7048018	72.27138643	73.51102941	73.7673564	72.72210826	73.03370787	72.1192053	71.23355271	70.41223404	71.47048038	70.57475234	71.30539112	70.86265567	72.53124935	74.23238384	74.97851563	76.07118275	76.15611289	76.64877301	75.73930357	76.62624035	77.27272727	75.54585153	75.15549077	73.85869565	74.57703118	76.29226395	79.43655189	82.54605574	79.96510614	80.28169014	81.08781646	80.95854922	80.11679187	80.67166511	81.03335513	81.81637085	81.92226317	81.83401045	83.02044222	83.41963813	83.78670457	85.48593035	85.24747302	85.14362657	87.61706073	87.04479178	84.26908263	86.05051665	87.19611021	89.77728593	89.85376982	91.61041466	91.91674734	91.37735274	91.52276295	91.58105865	91.85351271	91.46341463	91.08547165	90.97037954	93.72119749	95.46979866	97.28978457	99.4972067	99.85475672	98.92478787	98.39739325	98.96499622	99.67723562	101.0784924	102.787765	102.6555423	102.6865179	101.744186	99.54737477	100.9339307	101.3008318	101.8641902	101.2920775	100.7905138	101.5307668	103.025974	104.2537809	105.4835494	104.017425	107.816507	105.6996868	108.7792999	109.8629936	110.5568445	111.0028157
Catawba County	NC	Hickory-Lenoir-Morganton	37	035	393	105.2221606	103.9068994	103.9183108	104.0303931	102.070689	101.5309673	101.6339869	101.083815	100.1550471	99.4013804	98.95695271	98.3275463	97.61295823	95.9937565	96.17801216	96.33911368	96.84210526	95.92	95.93023256	95.56842318	95.9537422	94.96833216	94.66250584	94.49297896	94.19306184	93.3141503	95.74468085	93.88578603	94.48316233	93.52898182	95.07801639	94.43170234	93.68512111	92.09653648	92.79475983	91.64692269	89.92287918	89.2053973	90.01551992	91.25673562	92.27350798	93.58386652	93.75	93.16455696	91.47346556	90.6909227	90.22177419	89.37410802	88.65648787	89.24561145	91.44068297	95.10218464	95.53406998	94.6688716	93.6279729	94.29989685	95.16065054	93.95143143	93.02781042	91.76218089	92.48788368	92.21657509	94.67832561	96.60485767	97.65358362	97.04854369	97.93651316	96.49754752	97.86935767	97.88428374	97.788476	96.9924812	96.67994688	99.37888199	99.76228209	101.7889634	101.5801354	101.0911425	101.7728168	102.1721641	102.9569892	102.9312791	101.2033646	101.1326861	101.5809176	103.2967033	105.7912925	107.7432266	111.3598015	112.7487045	113.9240506	114.2619048	115.4442877	114.9979458	113.5261854	114.1904762	113.8531601	112.5177149	114.6133683	115.2473038	116.4485874	117.3867039	118.2440847	117.2009382	118.4512915	118.2953218	117.9846939	119.0638298	118.9592515	120.2232504	124.6075716	126.9210868	126.3736264	126.2761956	124.5476478	125.0869263
Alamance County	NC	Burlington	37	001	401	96.69354839	96.48275862	95.63397129	95.68233973	95.6687133	93.69954129	93.04089679	92.5962963	92.40090368	93.69791667	92.96116505	91.99039026	90.72058061	89.13331236	89.22399468	89.37605396	89.55829024	87.90556561	88.72785233	88.83827444	87.29016787	86.87215548	85.85229712	85.14836482	85.50540369	85.31396211	85.09189925	84.75321186	84.94897959	84.71150942	84.63052695	86.0628916	85.96909892	84.63166808	85.38899431	84.48067633	83.42618384	84.61538462	85.89321846	88.35191949	89.23514315	88.79002693	89.20454545	89.42063839	88.84393629	88.7166236	88.31796991	88.16500101	87.71929825	87.67985612	86.96128138	88.90018435	88.34685878	88.51862094	88.73830268	89.78234583	88.53312842	88.66894198	88.40551603	87.72391785	86.96916812	87.34425177	91.12942317	92.1474359	94.00102821	94.74734043	95.32888465	94.8035578	91.01941748	90.40147677	90.44276458	89.06950936	89.33333333	91.2400266	91.73177815	92.84119564	92.944195	94.95	95.72744015	96.59936393	96.8627451	96.88581315	97.72727273	97.24833429	96.13881673	97.7410947	98.60302678	99.05397885	97.49589491	99.62328938	98.23735636	99.12853354	100	100.5508241	100.5747126	101.6193614	102.0409	102.060009	103.9224138	104.9404499	103.7368448	104.8945376	106.9971456	107.0057332	108.4381779	108.7770298	109.0469947	109.5205479	108.0144204	110.4845565	110.9933036	111.3782051	111.5756268	112.0337401	113.9847526	114.1098567
Randolph County	NC	Greensboro-High Point	37	151	422	93.19441976	91.8657011	92.50057511	91.86132491	91.22819392	91.20742454	91.7896679	91.51785714	91.14747328	90.92594323	91.02564103	89.83888745	89.30135101	87.06507983	87.63157895	86.72625151	87.30591329	87.21765914	87.85992218	87.22166018	88.40030703	88.38951311	86.96933962	86.68277423	86.05882326	85.64797205	85.95183486	85.88520273	85.88541667	86.46616541	85.0007732	86.12016768	86.07666547	86.45801054	85.95262097	86.63691834	88.26335878	87.54208754	88.52805486	89.79460847	89.49845979	90.41106902	90.80590054	89.60970464	90.28354901	88.33386026	87.97497708	87.62019231	85.55408767	86.39672429	86.3785558	86.53846154	87.12871287	86.82272985	87.75341272	87.86723597	87.00120919	87.71067416	86.9862799	87.38147338	87.9204893	87.49687005	87.43656828	87.84994401	90.04914005	90.04914005	88.76497315	88.72586873	89.9427637	88.74542094	89.95075632	87.53561254	88.72305141	89.62833234	91.09042553	91.91460225	91.99263691	92.31189742	92.4871247	90.15513767	90.69767442	91.64056574	90.30370722	91.31848517	90.50069082	91.19047619	91.86444325	92.51968504	95.94001547	95.05297679	95.98853868	96.01648352	97.40792398	97.55369819	96.32224168	95.90230503	96.53190436	97.72870662	99.34782609	101.0703993	99.3615905	99.93333333	100.3737815	101.9051839	103.5015924	103.1624407	103.4502262	102.836485	103.169039	100.7371007	100.7741124	104.2384287	104.4697614	106.2093144	106.4408909	106.7663818
Rowan County	NC	Charlotte-Concord-Gastonia	37	159	431	93.10884886	92.99256783	92.16839516	91.80065726	90.75	89.79398602	89.19469929	88.60802666	87.3655914	87.24832215	85.8559154	84.25470349	84.89669575	84.95748855	84.08071749	83.24084351	83.58565737	84.64194139	84.82810164	84.06445406	83.51275917	84.52655889	83.02705326	82.3264821	82.12857143	81.48148148	82.08215297	81.2897366	80.98274569	79.25126904	78.00480769	79.44444444	81.05196451	80.05617978	80.05617978	79.97481108	79.89253358	79.72459639	80.77055139	81.54752794	82.8601076	82.67016302	83.28703704	83.13582498	82.17105263	83.12685185	82.03493862	81.64488017	80.30546624	78.61747851	79.24487266	79.5288912	80.69871362	82.16180371	82.70524393	81.67084962	81.89213886	80.70017953	79.50295376	78.03355443	79.16006339	80.63071393	82.89755899	84.25334918	87.09612903	87.88470933	87.70541192	87.28943338	85.8778626	85.44588147	87.01413428	86.31653321	85.2529669	86.36363636	87.42647487	88.1916996	89.24276979	90.73849879	89.57295546	90.93673966	90.78237212	90.67753439	89.43418014	90.228359	87.23404255	88.5193133	88.34939427	93.07735551	93.58038986	94.84029484	95.36637931	96.73724695	98.35958005	98.3796473	97.64158249	97.49620637	97.80988999	97.80988999	101.4897257	103.4589793	105.3052121	106.2625682	107.8812519	108.122566	107.5297733	105.4384018	104.7257876	105.8269863	106.3392668	106.2525541	106.7293077	107.8770047	108.4590135	110.1543516	111.2463768	112.2464039
Robeson County	NC	Lumberton	37	155	447	64.06966086	66.56045444	66.56045444	67.52988048	63.86353413	69.19950844	67.72127949	69.11952361	69.11952361	70.90246299	71.92625899	71.24692958	68.72743882	69.40411689	68.66161616	68.66161616	67.98957096	68.62421419	68.17453498	70.386935	68.81851401	69.25465556	69.6590599	71.53159341	73.17073171	73.52689719	72.81375921	70.42105263	70.28353314	69.1765873	70.6407563	72.62100591	69.86013986	70.28928851	71.69602478	71.47307084	70.50397947	68.88361045	68.65620402	68.88361045	66.11721612	65.73541495	66.95180492	70.79927339	68.26951952	65.84729863	66.90419636	66.52200872	68.67924528	68.77877878	69.05834406	67.59537338	66.48341155	70.10564963	70.83333333	69.95412844	66.26929842	65.70706102	64.3982808	67.93752871	67.59567388	65.70713392	66.34772979	66.08333333	67.47326991	68.10344828	68.10344828	69.31851419	69.68770075	70.81280788	67.98365123	66.69449082	66.83501684	67.16702215	66.66666667	70.37747921	70.74495169	70.74091553	69.2425022	69.15384615	67.95061728	66.66096671	66.55948553	66.31299735	65.16304348	66.31299735	71.21371874	73.98148148	72.76422764	71.52157738	74.15364583	73.7913486	71.39960607	72.29246839	72.29246839	71.19592875	69.69976614	70.51958956	69.44444444	68.75	69.60547804	71.51712265	70.0826273	70.29032258	70.21303459	71.19603607	71.05873838	70.0826273	67.302872	66.54330126	66.41811863	66.22912103	67.68631608	67.87055764	67.77358416	66.12468057
Orange County	NC	Durham-Chapel Hill	37	135	448	154.5708875	154.7619048	158.116655	158.390898	159.0184738	158.3089976	157.9405596	156.1788058	156.5913342	154.5995242	152.2545442	149.8998999	147.6793249	150.192604	152.4559778	154.7915838	152.8460998	151.8218623	150.2787879	149.0243841	148.2134273	148.7845946	147.9750779	147.3956409	147.8971963	148.2469512	147.8971963	149.8931097	149.9670402	145.8448664	145.2381667	143.2279849	144.8020081	144.6372942	144.5426338	144.5444626	144.7461833	152.2775424	155.1724138	156.3051009	158.8697182	158.389089	156.9911356	155.3489389	155.6441623	156.2776957	152.3371276	152.0195295	152.2607565	157.1912651	158.8313291	158.7104135	160.5979473	160.5979473	161.976912	160.6622362	158.7058824	156.5931752	155.3308359	154.8607475	156.25	156.7829175	159.2973436	161.7142627	162.9646419	164.0513552	161.4909205	160.9195402	162.3262739	164.0740493	162.8974244	162.1074458	161.5720524	161.4107884	162.7106525	162.238591	164.9002815	166.1111111	165.9944866	165.4501217	163.9912441	163.1054131	163.1766382	163.6125654	161.4316056	165.7726347	168.5847039	170.90301	171.4625244	173.004627	174.4525547	174.2652986	171.5289772	174.4549833	173.540138	170.8199115	170.5834242	171.1639146	173.7113777	180.6678842	180.9920348	183.6788255	184.2806394	181.2191104	179.7598431	176.9791667	176.8622555	176.9791667	175.9032359	178.7048568	181.9228227	185.2138864	183.8330499	183.7073316	178.8832913	180.3571429
Wayne County	NC	Goldsboro	37	191	478	93.55023891	94.81692583	94.0354648	94.1882675	94.04015056	95.96067278	95	94.22857143	93.78256123	92.11408409	92.63161949	92.11408409	91.88157016	91.51090343	94.06354515	92.09439059	90.84660696	90.73359073	90.82412914	90.82115548	89.9639964	89.48545704	87.41496599	86.20689655	86.6172308	88.13045256	90.19038399	90.86956522	88.51043416	89.28039702	87.79130244	85.6971493	84.01106966	84.14035088	83.27777778	83.33333333	82.75862069	83.77606382	83.75634518	83.77606382	85.02987527	84.89798235	84.84162896	84.08378633	84.8023138	83.89768145	81.91832039	84.06223717	83.64468703	83.7213377	84.73414337	87.17542463	88.48484848	87.22426471	87.56693855	87.03090508	87.22513089	87.38028691	85.66555859	84.82596482	85.58472016	86.68857847	84.99271491	87.21846847	90.17094017	89.53792864	88.92130558	89.5040308	90.32069971	90.3030303	88.87438417	89.65658217	90.3030303	90.3030303	89.31931114	88.79661195	88.29651652	87.80120482	86.44315778	86.85273595	86.50519031	86.30681818	87.03225806	86.78057554	87.04883227	88.17229994	89.02691511	88.14457831	88.14280198	87.95126354	88.22560181	87.78524056	87.62696214	84.94229522	85.10215664	84.93835388	85.80212409	86.80555556	86.14211344	88.09615777	88.47736626	91.63483575	92.71304125	92.27780476	92.39934265	91.94827586	92.35707873	91.35200974	90.86758471	90.55760056	90.7122905	92.64705882	93.11205599	92.64705882	92.1249568	93.67606915
Harnett County	NC	Dunn	37	085	504	94.95412844	95.29083371	95.22970515	95.66951567	95.93115103	95.96637736	96.06933621	96.26395782	96.1852861	96.16956613	96.31985461	96.15384615	96.50246305	95.37572254	95.58414465	95.56099663	95.73138298	95.66605046	95.93747895	95.64212701	95.20597835	95.11614056	93.91076115	93.95427724	93.69113044	93.18420317	92.76990718	92.53336155	92.4037981	92.4037981	92.49878227	92.52266889	92.3115327	92.06419973	91.92498049	92.3115327	93.00477859	93.03191489	93.06358382	93.64540979	94.07024146	93.28571429	93.88185654	93.96272285	93.48582795	93.1188112	92.74902344	92.0235546	91.88031653	92.77978339	92.62886598	92.72204279	92.98655517	92.80520161	92.83061982	92.63527054	92.53316878	91.75377468	91.88750676	90.90473911	91.49797571	91.91176471	91.94386694	92.9250264	93.30630173	93.64838669	93.56936416	93.70067673	94.2313253	93.94107952	93.91645304	93.92484264	93.92482517	93.38782693	94.22669492	94.8372615	96.15384615	96.34058779	95.84103512	96.37246964	96.25382263	95.15327569	93.78117686	93.87725623	94.70468432	95.10316078	96.21978022	97.2741433	97.74182676	97.01869631	98.61519094	98.41819081	98.38634101	99.64809384	98.80399857	100.2075436	99.03640257	99.09250115	100.2481766	100.9830694	100.7936508	99.86678508	99.60159363	100.1317523	100.5499342	99.94121105	99.81834696	101.785506	101.999167	103.0464678	104.8706805	106.5166042	107.253106	106.5164045	106.8114309	107.2036878
Brunswick County	NC	Myrtle Beach-Conway-North Myrtle Beach	37	019	532	155.0862069	153.4662591	153.4090909	151.0098468	150.1639344	148.292419	146.6558966	148.3134921	141.8383518	140.0811312	140.5775076	138.6344713	136.7931411	135.9135286	137.0947631	140.3889065	137.8484701	137.3134328	135.2380952	134.7497057	135.9516616	137.8144654	134.6743948	129.7483626	133.7467363	131.9543509	132.7338129	132.415757	133.1385643	133.6067076	132.6471257	130.7566514	130.3014081	131.3100962	130.327398	130.7398904	127.7125033	127.0663034	129.9000769	132.2366093	132.2031437	132.6979908	132.7842721	132.1409503	134.1936563	134.2481414	134.5679012	133.1972788	132.2089947	135.7957632	139.1600798	136.2562472	139.8539585	137.7943711	137.3516552	136.6343782	137.3516552	135.1984953	133.6991435	133.8147235	133.1403536	132.1145374	133.933863	135.3132906	136.2781955	134.9079755	134.6362335	135.3262761	135.1530612	135.8695652	136.0544218	135.352553	133.6168489	133.7817638	135.7532951	138.047619	139.5516074	137.4578178	136.9545032	137.5297075	138.8888889	138.7037103	139.0127862	139.054138	136.6320394	136.2968517	137.8289474	139.440592	140.4715128	140.4197711	143.1293303	143.093945	145.2838623	145.090239	145.6096546	146.9607457	146.0983885	146.3731255	149.7947455	155.0146413	156.4814815	157.9563444	158.0211335	158.7912088	159.5519643	155.2417805	154.2945736	153.6963042	154.7966235	155.42086	154.0386365	155.2721474	154.5534979	154.3205467	153.695784	154.7066789
Henderson County	NC	Asheville	37	089	535	140.2556637	138.7298387	138.6481878	137.2695232	136.65229	135.2475753	134.2618362	132.8892626	132.734375	132.2168803	131.229693	130.4210916	128.617222	127.2058824	127.2	125	125.6012827	126.0767418	125.3768844	124.214949	122.1068443	122.4154826	122.3544974	121.6355441	121.1309202	119.96	120.4166667	120.5230244	122.7619048	121.7774763	121.1604096	120.4534719	120.3703704	120.5748747	120.6173624	119.9006431	120.1121795	122.4321751	122.4880485	122.8626767	124.1459331	124.0091343	123.4086043	122.8350046	122.1059113	121.9964692	122.2590515	122.9199372	121.9512195	122.9395604	123.1507916	125.3141471	126.3291257	127.6595745	128.2251911	128.8590604	128.9749798	129.1585127	130.0130568	128.0076997	127.3240741	127.6041667	129.8017772	132.4500768	135.1351351	135.4930545	135.8238496	135.9431725	136.1502347	136.4969136	137.4754285	137.2445384	137.8737542	137.9120226	139.3052209	137.6763652	137.9973349	139.0450539	140.620834	143.1272183	144.2307692	144.985634	146.7815121	148.1481481	149.9749624	150.2581212	149.1046424	151.0427898	154.0453511	153.23598	153.7418808	152.5601899	154.0464463	154.7335801	155.425047	158.1526919	158.7041214	160.2262935	162.601626	163.5831715	162.8233971	161.9770677	161.8639747	162.601626	165.2342816	165.3660418	172.6256983	170.5426357	172.3792845	172.298045	172.0240681	171.8578234	171.5630631	174.3027888	174.0506329	173.1301939
Craven County	NC	New Bern	37	049	543	124.1165234	120.8898129	120.8898129	120.7941548	121.4859892	120.1121795	119.2010309	118.7458483	118.5185185	117.4789603	117.3234588	116.6666667	112.9170981	113.2586151	113.7026239	115.233931	116.9749728	114.7373789	112.7158494	113.1566892	114.1576826	111.9242141	110.1297136	109.1783217	108.4119497	108.2249886	110.7993421	107.7222068	107.7565047	108.8414634	105.9834154	105.6019931	105.3506979	103.5502959	104.0909091	103.627388	103.3703768	103.6866359	105.332244	105.3687908	106.1851128	106.9571865	107.400722	106.3417191	107.2390839	105.5732484	104.8260226	104.6370968	104.8591938	105.021586	105.5408971	105.7483731	106.0021254	106.1068702	105.6125528	105.8803426	104.8480047	104.1202525	104.4987861	104.5625876	104.5625876	103.3333333	105.1174651	105.5813953	106.1266206	104.4378471	104.6422397	104.2063358	105.0874546	104.8509468	104.8194791	104.3052838	104.4908848	105.4655978	105.7692308	105.7188141	106.8965517	106.3386525	105.6338028	105.5172414	105.1821862	103.9878009	105.3899523	104.3841336	103.4919825	104.9666022	106.9703244	107.8341506	109.5294763	109.5294763	109.4091904	109.2979687	109.9744246	109.0029762	109.2116013	109.5615104	107.2224699	106.9351136	108.3897863	111.1111111	113.2588342	113.1052632	116.2019105	116.2790698	115.4032627	114.8538961	109.2662503	108.490566	110.7467205	114.118896	117.4345077	120.5012853	121.0653753	121.9346049	122.8047182	122.3333333
Cleveland County	NC	Shelby	37	045	572	77.76910799	77.20160053	77.20513343	77.91514475	78.11022364	77.16429811	77.92484112	77.83882784	75.02723312	77.61361923	77.77906304	76.67946257	74.82919511	74.23037283	73.93743372	77.33333333	77.20513343	77.04565645	77.90452925	78.28655835	77.99479167	77.88946537	76.15384615	77.71105616	76.62576687	73.2624902	74.38600675	75.43018373	75.13426423	74.41685478	73.80872561	74.24148607	72.83633248	73.81897948	74.96740548	74.60815047	74.54545455	74.37881301	76.28875989	76.50276367	76.5082389	75.76889595	76.17958134	75.49611734	77.38095238	77.12758415	77.31269841	74.68879668	74.00450789	74.83547352	77.52703338	78.13335456	78.58391608	80.93278464	82.13188863	81.07917864	80.85636446	79.896633	79.21457838	80.61834562	82.54207658	83.51111111	80.58696175	82.30659026	85.52631579	84.46726849	86.20689655	85.66527581	86.63593743	83.70709359	82.28023794	82.32212476	83.23189018	83.12534132	82.11066958	83	82.70989194	80.48649267	83.39680122	80.48649267	83.39680122	86.78545385	84.15580807	81.83760684	83.69144285	83.33301599	81.53061224	83.56363636	84.41064245	84.69215196	83.80149813	85.01838235	85.99931201	84.43484018	84.99744563	80.94135802	79.8965043	84.90566038	86.33916555	91.40455987	94.04517454	94.53447728	94.39886929	93.02325581	94.78416347	95.56250547	95.47283702	93.52755481	96.02564103	96.59311501	96.27153808	96.20204357	96.02564103	98.54771784	98.25493171	98.49975618
