,GeoArea_FIPS	GeoArea_Name	Date	Published_Value
37011	Avery, NC	07-01-19	31813090.43
37011	Avery, NC	08-01-19	32643906.77
37011	Avery, NC	09-01-19	30430680.03
37011	Avery, NC	10-01-18	26497737.43
37011	Avery, NC	10-01-19	30040488.78
37011	Avery, NC	11-01-18	27068461.39
37011	Avery, NC	11-01-19	29465704.91
37011	Avery, NC	12-01-18	22123667.07
37011	Avery, NC	12-01-19	24505401.08
37013	Beaufort, NC	01-01-19	48889857.42
37013	Beaufort, NC	01-01-20	48318565.25
37013	Beaufort, NC	02-01-19	38351799.04
37013	Beaufort, NC	02-01-20	41495245.25
37013	Beaufort, NC	03-01-19	38576633.51
37013	Beaufort, NC	04-01-19	45767779.54
37013	Beaufort, NC	05-01-19	45689961.08
37013	Beaufort, NC	06-01-19	46746876.15
37013	Beaufort, NC	07-01-19	50517843.06
37013	Beaufort, NC	08-01-19	44735937.04
37013	Beaufort, NC	09-01-19	43710580.68
37013	Beaufort, NC	10-01-18	40234925.29
37013	Beaufort, NC	10-01-19	44540754.23
37013	Beaufort, NC	11-01-18	44707852.58
37013	Beaufort, NC	11-01-19	44703375.82
37013	Beaufort, NC	12-01-18	42777130.83
37013	Beaufort, NC	12-01-19	41029848.77
37015	Bertie, NC	01-01-19	7972938.86
37015	Bertie, NC	01-01-20	8117135.58
37015	Bertie, NC	02-01-19	6802859.05
37015	Bertie, NC	02-01-20	7471366.77
37015	Bertie, NC	03-01-19	6197110.06
37015	Bertie, NC	04-01-19	8376888.92
37015	Bertie, NC	05-01-19	7107284.22
37015	Bertie, NC	06-01-19	7752063.48
37015	Bertie, NC	07-01-19	7082988.52
37015	Bertie, NC	08-01-19	7578472.08
37015	Bertie, NC	09-01-19	7730070.32
37015	Bertie, NC	10-01-18	7632176.13
37015	Bertie, NC	10-01-19	7314149.61
37015	Bertie, NC	11-01-18	6805359.03
37015	Bertie, NC	11-01-19	7046740.58
37015	Bertie, NC	12-01-18	6954020.22
37015	Bertie, NC	12-01-19	7822716.81
37017	Bladen, NC	01-01-19	19707020.7
37017	Bladen, NC	01-01-20	20040596.21
37017	Bladen, NC	02-01-19	16222221.12
37017	Bladen, NC	02-01-20	18276107.33
37017	Bladen, NC	03-01-19	16649784.68
37017	Bladen, NC	04-01-19	18406269.23
37017	Bladen, NC	05-01-19	18490529.15
37017	Bladen, NC	06-01-19	19740667.01
37017	Bladen, NC	07-01-19	19734014.16
37017	Bladen, NC	08-01-19	19378887.04
37017	Bladen, NC	09-01-19	18685781.12
37017	Bladen, NC	10-01-18	15199868.59
37017	Bladen, NC	10-01-19	16862083.54
37017	Bladen, NC	11-01-18	17235746.4
37017	Bladen, NC	11-01-19	17928063.6
37017	Bladen, NC	12-01-18	18350738.06
37017	Bladen, NC	12-01-19	16952024.4
37019	Brunswick, NC	01-01-19	142076862.39
37019	Brunswick, NC	01-01-20	158969684.81
37019	Brunswick, NC	02-01-19	130021588.22
37019	Brunswick, NC	02-01-20	136826920.98
37019	Brunswick, NC	03-01-19	130450637.21
37019	Brunswick, NC	04-01-19	161664412.94
37019	Brunswick, NC	05-01-19	166952504.18
37019	Brunswick, NC	06-01-19	178727875.42
37019	Brunswick, NC	07-01-19	215473010.06
37019	Brunswick, NC	08-01-19	224818326.75
37019	Brunswick, NC	09-01-19	197627769.43
37019	Brunswick, NC	10-01-18	120709605.85
37019	Brunswick, NC	10-01-19	157510628.85
37019	Brunswick, NC	11-01-18	152146888.56
37019	Brunswick, NC	11-01-19	162605153.3
37019	Brunswick, NC	12-01-18	139955205.34
37019	Brunswick, NC	12-01-19	140925957.57
37021	Buncombe, NC	01-01-19	539710988.6
37021	Buncombe, NC	01-01-20	562976481.99
37021	Buncombe, NC	02-01-19	389307425.92
37021	Buncombe, NC	02-01-20	426053127.72
37021	Buncombe, NC	03-01-19	385077723.34
37021	Buncombe, NC	04-01-19	478916516.55
37021	Buncombe, NC	05-01-19	471005112.2
37021	Buncombe, NC	06-01-19	490847613.14
37021	Buncombe, NC	07-01-19	504384945.49
37021	Buncombe, NC	08-01-19	490821108.85
37021	Buncombe, NC	09-01-19	482440476.8
37021	Buncombe, NC	10-01-18	507131872.96
37021	Buncombe, NC	10-01-19	503233805.52
37021	Buncombe, NC	11-01-18	507806492.97
37021	Buncombe, NC	11-01-19	517787550.29
37021	Buncombe, NC	12-01-18	500403523.66
37021	Buncombe, NC	12-01-19	503710345.14
37023	Burke, NC	01-01-19	69418043.22
37023	Burke, NC	01-01-20	77307358.75
37023	Burke, NC	02-01-19	59026570.38
37023	Burke, NC	02-01-20	57979183.78
37023	Burke, NC	03-01-19	59815186.46
37023	Burke, NC	04-01-19	70683889.16
37023	Burke, NC	05-01-19	67990351.77
37023	Burke, NC	06-01-19	69118492.96
37023	Burke, NC	07-01-19	69043670.38
37023	Burke, NC	08-01-19	65339716.39
37023	Burke, NC	09-01-19	64884903.93
37023	Burke, NC	10-01-18	62153750.41
37023	Burke, NC	10-01-19	67290741.9
37023	Burke, NC	11-01-18	63379589.45
37023	Burke, NC	11-01-19	64750370.82
37023	Burke, NC	12-01-18	61004345.74
37023	Burke, NC	12-01-19	65763748.65
37025	Cabarrus, NC	01-01-19	350850936.84
37025	Cabarrus, NC	01-01-20	368802176.88
37025	Cabarrus, NC	02-01-19	270102114.14
37025	Cabarrus, NC	02-01-20	284358073.92
37025	Cabarrus, NC	03-01-19	273980578.78
37025	Cabarrus, NC	04-01-19	331121530.52
37025	Cabarrus, NC	05-01-19	320371147.31
37025	Cabarrus, NC	06-01-19	326549445.71
37025	Cabarrus, NC	07-01-19	320976539.87
37025	Cabarrus, NC	08-01-19	304134037.21
37025	Cabarrus, NC	09-01-19	311428751.42
37025	Cabarrus, NC	10-01-18	301287934.1
37025	Cabarrus, NC	10-01-19	306486265.64
37025	Cabarrus, NC	11-01-18	295542121.97
37025	Cabarrus, NC	11-01-19	302011235.15
37025	Cabarrus, NC	12-01-18	311028328.84
37025	Cabarrus, NC	12-01-19	316878330.87
37027	Caldwell, NC	01-01-19	57161781.38
37027	Caldwell, NC	01-01-20	63230170.7
37027	Caldwell, NC	02-01-19	47090827.06
37027	Caldwell, NC	02-01-20	48046413.12
37027	Caldwell, NC	03-01-19	49335277.9
37027	Caldwell, NC	04-01-19	56571304.9
37027	Caldwell, NC	05-01-19	54126811.62
37027	Caldwell, NC	06-01-19	57698806.63
37027	Caldwell, NC	07-01-19	58385817.17
37027	Caldwell, NC	08-01-19	53853128.11
37027	Caldwell, NC	09-01-19	55781497.58
37027	Caldwell, NC	10-01-18	52862538.03
37027	Caldwell, NC	10-01-19	56083411.56
37027	Caldwell, NC	11-01-18	49644348.65
37027	Caldwell, NC	11-01-19	53308794.01
37027	Caldwell, NC	12-01-18	54081069.55
37027	Caldwell, NC	12-01-19	56517324.13
37029	Camden, NC	01-01-19	4700423.88
37029	Camden, NC	01-01-20	5842802.21
37029	Camden, NC	02-01-19	4343841.54
37029	Camden, NC	02-01-20	4696732.44
37029	Camden, NC	03-01-19	4022273.41
37029	Camden, NC	04-01-19	5861717.66
37029	Camden, NC	05-01-19	4974072.26
37029	Camden, NC	06-01-19	4603778.25
37029	Camden, NC	07-01-19	5917152.97
37029	Camden, NC	08-01-19	5030787.0
37029	Camden, NC	09-01-19	5070121.7
37029	Camden, NC	10-01-18	4548500.43
37029	Camden, NC	10-01-19	4959102.41
37029	Camden, NC	11-01-18	4245593.57
37029	Camden, NC	11-01-19	4818522.36
37029	Camden, NC	12-01-18	4486261.06
37029	Camden, NC	12-01-19	4859332.75
37031	Carteret, NC	01-01-19	105635880.64
37031	Carteret, NC	01-01-20	102889781.82
37031	Carteret, NC	02-01-19	92076802.81
37031	Carteret, NC	02-01-20	86890646.96
37031	Carteret, NC	03-01-19	87315019.54
37031	Carteret, NC	04-01-19	113509029.53
37031	Carteret, NC	05-01-19	117232367.76
37031	Carteret, NC	06-01-19	130015536.02
37031	Carteret, NC	07-01-19	154317517.85
37031	Carteret, NC	08-01-19	151335343.9
37031	Carteret, NC	09-01-19	137161332.39
37031	Carteret, NC	10-01-18	89243589.0
37031	Carteret, NC	10-01-19	112086559.55
37031	Carteret, NC	11-01-18	105853480.86
37031	Carteret, NC	11-01-19	106997816.36
37031	Carteret, NC	12-01-18	105632041.1
37031	Carteret, NC	12-01-19	93282112.28
37033	Caswell, NC	01-01-19	6888155.88
37033	Caswell, NC	01-01-20	7415181.13
37033	Caswell, NC	02-01-19	5932556.41
37033	Caswell, NC	02-01-20	5629040.86
37033	Caswell, NC	03-01-19	5689791.39
37033	Caswell, NC	04-01-19	7299883.3
37033	Caswell, NC	05-01-19	6083577.89
37033	Caswell, NC	06-01-19	6161046.83
37033	Caswell, NC	07-01-19	6436522.36
37033	Caswell, NC	08-01-19	6028469.1
37033	Caswell, NC	09-01-19	6021531.05
37033	Caswell, NC	10-01-18	5274966.62
37033	Caswell, NC	10-01-19	6393532.33
37033	Caswell, NC	11-01-18	5756998.68
37033	Caswell, NC	11-01-19	6136247.3
37033	Caswell, NC	12-01-18	6153775.13
37033	Caswell, NC	12-01-19	6492847.57
37035	Catawba, NC	01-01-19	232515796.62
37035	Catawba, NC	01-01-20	246696107.25
37035	Catawba, NC	02-01-19	179438931.08
37035	Catawba, NC	02-01-20	188703930.63
37035	Catawba, NC	03-01-19	186094098.96
37035	Catawba, NC	04-01-19	235467235.24
37035	Catawba, NC	05-01-19	216164148.09
37035	Catawba, NC	06-01-19	215555816.13
37035	Catawba, NC	07-01-19	221708855.01
37035	Catawba, NC	08-01-19	205861451.91
37035	Catawba, NC	09-01-19	209562269.94
37035	Catawba, NC	10-01-18	197013893.3
37035	Catawba, NC	10-01-19	211713025.03
37035	Catawba, NC	11-01-18	197338456.73
37035	Catawba, NC	11-01-19	210585819.61
37035	Catawba, NC	12-01-18	209479209.66
37035	Catawba, NC	12-01-19	218445897.0
37037	Chatham, NC	01-01-19	61035725.32
37037	Chatham, NC	01-01-20	71762559.43
37037	Chatham, NC	02-01-19	48087872.58
37037	Chatham, NC	02-01-20	54020219.41
37037	Chatham, NC	03-01-19	46513929.46
37037	Chatham, NC	04-01-19	55873134.03
37037	Chatham, NC	05-01-19	55216121.02
37037	Chatham, NC	06-01-19	58797596.04
37037	Chatham, NC	07-01-19	59568863.51
37037	Chatham, NC	08-01-19	57645194.24
37037	Chatham, NC	09-01-19	58550245.93
37037	Chatham, NC	10-01-18	52813668.36
37037	Chatham, NC	10-01-19	63409490.2
37037	Chatham, NC	11-01-18	57315641.14
37037	Chatham, NC	11-01-19	60350461.12
37037	Chatham, NC	12-01-18	58535915.17
37037	Chatham, NC	12-01-19	61131571.41
37039	Cherokee, NC	01-01-19	29877940.49
37039	Cherokee, NC	01-01-20	34508007.93
37039	Cherokee, NC	02-01-19	22948363.23
37039	Cherokee, NC	02-01-20	24909481.4
37039	Cherokee, NC	03-01-19	22814161.85
37039	Cherokee, NC	04-01-19	30575239.86
37039	Cherokee, NC	05-01-19	27055609.69
37039	Cherokee, NC	06-01-19	29755046.81
37039	Cherokee, NC	07-01-19	31463566.08
37039	Cherokee, NC	08-01-19	29510302.78
37039	Cherokee, NC	09-01-19	28560797.26
37039	Cherokee, NC	10-01-18	29691487.12
37039	Cherokee, NC	10-01-19	31133751.39
37039	Cherokee, NC	11-01-18	28743099.61
37039	Cherokee, NC	11-01-19	29352370.43
37039	Cherokee, NC	12-01-18	28214354.36
37039	Cherokee, NC	12-01-19	29406415.83
37041	Chowan, NC	01-01-19	11964701.03
37041	Chowan, NC	01-01-20	13435442.84
37041	Chowan, NC	02-01-19	10329779.38
37041	Chowan, NC	02-01-20	10958218.6
37041	Chowan, NC	03-01-19	10439790.98
37041	Chowan, NC	04-01-19	11990384.01
37041	Chowan, NC	05-01-19	11253600.73
37041	Chowan, NC	06-01-19	12239551.99
37041	Chowan, NC	07-01-19	11492580.56
37041	Chowan, NC	08-01-19	11602472.06
37041	Chowan, NC	09-01-19	11090909.58
37041	Chowan, NC	10-01-18	10295223.29
37041	Chowan, NC	10-01-19	10995434.07
37041	Chowan, NC	11-01-18	11486030.61
37041	Chowan, NC	11-01-19	12166259.83
37041	Chowan, NC	12-01-18	11271589.99
37041	Chowan, NC	12-01-19	11474492.22
37043	Clay, NC	01-01-19	7288092.08
37043	Clay, NC	01-01-20	9336460.58
37043	Clay, NC	02-01-19	6237907.89
37043	Clay, NC	02-01-20	6910348.7
37043	Clay, NC	03-01-19	6074336.47
37043	Clay, NC	04-01-19	8219613.53
37043	Clay, NC	05-01-19	7794280.82
37043	Clay, NC	06-01-19	7549993.77
37043	Clay, NC	07-01-19	8392249.06
37043	Clay, NC	08-01-19	7880979.71
37043	Clay, NC	09-01-19	7956483.26
37043	Clay, NC	10-01-18	7063355.56
37043	Clay, NC	10-01-19	8320750.06
37043	Clay, NC	11-01-18	6924871.56
37043	Clay, NC	11-01-19	8506412.27
37043	Clay, NC	12-01-18	6770400.37
37043	Clay, NC	12-01-19	7556339.25
37045	Cleveland, NC	01-01-19	91134524.16
37045	Cleveland, NC	01-01-20	92899149.18
37045	Cleveland, NC	02-01-19	77449801.96
37045	Cleveland, NC	02-01-20	75064955.1
37045	Cleveland, NC	03-01-19	77619841.19
37045	Cleveland, NC	04-01-19	92399176.69
37045	Cleveland, NC	05-01-19	87247959.65
37045	Cleveland, NC	06-01-19	84549532.64
37045	Cleveland, NC	07-01-19	83161046.57
37045	Cleveland, NC	08-01-19	80316867.6
37045	Cleveland, NC	09-01-19	84945089.95
37045	Cleveland, NC	10-01-18	83847317.24
37045	Cleveland, NC	10-01-19	83442151.57
37045	Cleveland, NC	11-01-18	86336156.83
37045	Cleveland, NC	11-01-19	82378863.77
37045	Cleveland, NC	12-01-18	85605005.24
37045	Cleveland, NC	12-01-19	81868908.87
37047	Columbus, NC	01-01-19	40468486.63
37047	Columbus, NC	01-01-20	41156840.19
37047	Columbus, NC	02-01-19	28492608.49
37047	Columbus, NC	02-01-20	32702829.73
37047	Columbus, NC	03-01-19	34072901.54
37047	Columbus, NC	04-01-19	40116939.19
37047	Columbus, NC	05-01-19	36775048.98
37047	Columbus, NC	06-01-19	37626880.02
37047	Columbus, NC	07-01-19	39259557.38
37047	Columbus, NC	08-01-19	35535052.69
37047	Columbus, NC	09-01-19	33885122.23
37047	Columbus, NC	10-01-18	31480184.77
37047	Columbus, NC	10-01-19	34990276.64
37047	Columbus, NC	11-01-18	35362062.36
37047	Columbus, NC	11-01-19	33890636.17
37047	Columbus, NC	12-01-18	39265729.23
37047	Columbus, NC	12-01-19	32633807.79
37049	Craven, NC	01-01-19	121628325.87
37049	Craven, NC	01-01-20	116408100.2
37049	Craven, NC	02-01-19	96818988.25
37049	Craven, NC	02-01-20	98306132.4
37049	Craven, NC	03-01-19	95234158.29
37049	Craven, NC	04-01-19	117968614.93
37049	Craven, NC	05-01-19	110748746.16
37049	Craven, NC	06-01-19	116143906.44
37049	Craven, NC	07-01-19	113282119.49
37049	Craven, NC	08-01-19	103297107.35
37049	Craven, NC	09-01-19	104712168.9
37049	Craven, NC	10-01-18	90693313.37
37049	Craven, NC	10-01-19	105741853.13
37049	Craven, NC	11-01-18	114932027.05
37049	Craven, NC	11-01-19	104847312.32
37049	Craven, NC	12-01-18	111433385.77
37049	Craven, NC	12-01-19	105410411.44
37051	Cumberland, NC	01-01-19	416265297.59
37051	Cumberland, NC	01-01-20	417547368.96
37051	Cumberland, NC	02-01-19	313206058.04
37051	Cumberland, NC	02-01-20	324712401.78
37051	Cumberland, NC	03-01-19	340286795.66
37051	Cumberland, NC	04-01-19	397776834.51
37051	Cumberland, NC	05-01-19	367879346.74
37051	Cumberland, NC	06-01-19	377065083.68
37051	Cumberland, NC	07-01-19	383701611.99
37051	Cumberland, NC	08-01-19	357231584.65
37051	Cumberland, NC	09-01-19	359760318.3
37051	Cumberland, NC	10-01-18	325700996.21
37051	Cumberland, NC	10-01-19	361604473.08
37051	Cumberland, NC	11-01-18	358770275.91
37051	Cumberland, NC	11-01-19	360309071.25
37051	Cumberland, NC	12-01-18	372146083.76
37051	Cumberland, NC	12-01-19	363956042.25
37053	Currituck, NC	01-01-19	22216645.37
37053	Currituck, NC	01-01-20	26822509.86
37053	Currituck, NC	02-01-19	19906746.11
37053	Currituck, NC	02-01-20	24918673.09
37053	Currituck, NC	03-01-19	19351266.99
37053	Currituck, NC	04-01-19	25260796.11
37053	Currituck, NC	05-01-19	31184427.61
37053	Currituck, NC	06-01-19	42905897.76
37053	Currituck, NC	07-01-19	88375385.8
37053	Currituck, NC	08-01-19	101151279.16
37053	Currituck, NC	09-01-19	102380468.21
37053	Currituck, NC	10-01-18	49122813.73
37053	Currituck, NC	10-01-19	47423833.38
37053	Currituck, NC	11-01-18	28753083.98
37053	Currituck, NC	11-01-19	31462091.89
37053	Currituck, NC	12-01-18	22872258.17
37053	Currituck, NC	12-01-19	24337112.29
37055	Dare, NC	01-01-19	73467311.47
37055	Dare, NC	01-01-20	79593428.57
37055	Dare, NC	02-01-19	63484819.38
37055	Dare, NC	02-01-20	69409568.67
37055	Dare, NC	03-01-19	59231866.78
37055	Dare, NC	04-01-19	89604730.18
37055	Dare, NC	05-01-19	115571997.22
37055	Dare, NC	06-01-19	149050604.53
37055	Dare, NC	07-01-19	238039315.3
37055	Dare, NC	08-01-19	277523621.76
37055	Dare, NC	09-01-19	248391966.99
37055	Dare, NC	10-01-18	137439272.64
37055	Dare, NC	10-01-19	143532382.81
37055	Dare, NC	11-01-18	103508140.25
37055	Dare, NC	11-01-19	109031889.05
37055	Dare, NC	12-01-18	78130224.45
37055	Dare, NC	12-01-19	81362617.5
37057	Davidson, NC	01-01-19	134147077.95
37057	Davidson, NC	01-01-20	143441667.26
37057	Davidson, NC	02-01-19	106415629.43
37057	Davidson, NC	02-01-20	121049291.31
37057	Davidson, NC	03-01-19	114936681.09
37057	Davidson, NC	04-01-19	138709613.17
37057	Davidson, NC	05-01-19	126201817.01
37057	Davidson, NC	06-01-19	128153400.72
37057	Davidson, NC	07-01-19	128714517.7
37057	Davidson, NC	08-01-19	130497346.68
37057	Davidson, NC	09-01-19	128376578.41
37057	Davidson, NC	10-01-18	110672155.16
37057	Davidson, NC	10-01-19	125657627.94
37057	Davidson, NC	11-01-18	111229983.62
37057	Davidson, NC	11-01-19	122555474.3
37057	Davidson, NC	12-01-18	119593158.02
37057	Davidson, NC	12-01-19	123328441.15
37059	Davie, NC	01-01-19	33746920.21
37059	Davie, NC	01-01-20	39104519.2
37059	Davie, NC	02-01-19	28293333.54
37059	Davie, NC	02-01-20	29930736.64
37059	Davie, NC	03-01-19	26831306.19
37059	Davie, NC	04-01-19	34402469.38
37059	Davie, NC	05-01-19	32038999.1
37059	Davie, NC	06-01-19	33185593.54
37059	Davie, NC	07-01-19	34052536.56
37059	Davie, NC	08-01-19	32205268.99
37059	Davie, NC	09-01-19	31769903.81
37059	Davie, NC	10-01-18	28919030.75
37059	Davie, NC	10-01-19	34508685.07
37059	Davie, NC	11-01-18	31013561.76
37059	Davie, NC	11-01-19	34302456.9
37059	Davie, NC	12-01-18	32225325.76
37059	Davie, NC	12-01-19	33862687.24
37061	Duplin, NC	01-01-19	39833295.69
37061	Duplin, NC	01-01-20	41075272.46
37061	Duplin, NC	02-01-19	34227273.56
37061	Duplin, NC	02-01-20	34315582.24
37061	Duplin, NC	03-01-19	38741815.71
37061	Duplin, NC	04-01-19	40876426.92
37061	Duplin, NC	05-01-19	40118783.8
37061	Duplin, NC	06-01-19	39976920.19
37061	Duplin, NC	07-01-19	40245406.08
37061	Duplin, NC	08-01-19	37099871.04
37061	Duplin, NC	09-01-19	36829701.78
37061	Duplin, NC	10-01-18	32841912.69
37061	Duplin, NC	10-01-19	36504035.01
37061	Duplin, NC	11-01-18	38559848.87
37061	Duplin, NC	11-01-19	37092490.77
37061	Duplin, NC	12-01-18	40018390.14
37061	Duplin, NC	12-01-19	35699644.72
37063	Durham, NC	01-01-19	708654124.22
37063	Durham, NC	01-01-20	762715932.01
37063	Durham, NC	02-01-19	605371095.9
37063	Durham, NC	02-01-20	642130415.75
37063	Durham, NC	03-01-19	593467909.57
37063	Durham, NC	04-01-19	695129567.86
37063	Durham, NC	05-01-19	658138869.8
37063	Durham, NC	06-01-19	680643383.57
37063	Durham, NC	07-01-19	701199737.78
37063	Durham, NC	08-01-19	655866336.28
37063	Durham, NC	09-01-19	678428839.8
37063	Durham, NC	10-01-18	627953067.86
37063	Durham, NC	10-01-19	709299612.26
37063	Durham, NC	11-01-18	662358551.71
37063	Durham, NC	11-01-19	697397763.32
37063	Durham, NC	12-01-18	650201097.75
37063	Durham, NC	12-01-19	682904499.56
37065	Edgecombe, NC	01-01-19	43420203.02
37065	Edgecombe, NC	01-01-20	59977981.87
37065	Edgecombe, NC	02-01-19	29398429.88
37065	Edgecombe, NC	02-01-20	50229749.57
37065	Edgecombe, NC	03-01-19	31214199.16
37065	Edgecombe, NC	04-01-19	39556022.97
37065	Edgecombe, NC	05-01-19	35938584.23
37065	Edgecombe, NC	06-01-19	54310603.13
37065	Edgecombe, NC	07-01-19	57749696.92
37065	Edgecombe, NC	08-01-19	53758085.39
37065	Edgecombe, NC	09-01-19	51924094.4
37065	Edgecombe, NC	10-01-18	32356161.88
37065	Edgecombe, NC	10-01-19	51507757.49
37065	Edgecombe, NC	11-01-18	35343987.05
37065	Edgecombe, NC	11-01-19	51905545.15
37065	Edgecombe, NC	12-01-18	32474457.61
37065	Edgecombe, NC	12-01-19	58915784.36
37067	Forsyth, NC	01-01-19	549646165.62
37067	Forsyth, NC	01-01-20	578139100.7
37067	Forsyth, NC	02-01-19	441306827.35
37067	Forsyth, NC	02-01-20	452277902.04
37067	Forsyth, NC	03-01-19	401973750.38
37067	Forsyth, NC	04-01-19	506203434.77
37067	Forsyth, NC	05-01-19	500479930.35
37067	Forsyth, NC	06-01-19	495686672.76
37067	Forsyth, NC	07-01-19	500226863.6
37067	Forsyth, NC	08-01-19	476492674.36
37067	Forsyth, NC	09-01-19	497296615.88
37067	Forsyth, NC	10-01-18	472264006.48
37067	Forsyth, NC	10-01-19	496369233.96
37067	Forsyth, NC	11-01-18	459978548.26
37067	Forsyth, NC	11-01-19	481431550.21
37067	Forsyth, NC	12-01-18	487325043.57
37067	Forsyth, NC	12-01-19	492372583.89
37069	Franklin, NC	01-01-19	38791775.59
37069	Franklin, NC	01-01-20	42745249.12
37069	Franklin, NC	02-01-19	33946838.73
37069	Franklin, NC	02-01-20	39953056.44
37069	Franklin, NC	03-01-19	33357986.54
37069	Franklin, NC	04-01-19	40760335.04
37069	Franklin, NC	05-01-19	39329025.76
37069	Franklin, NC	06-01-19	41419950.55
37069	Franklin, NC	07-01-19	39321254.31
37069	Franklin, NC	08-01-19	38592113.34
37069	Franklin, NC	09-01-19	42950092.98
37069	Franklin, NC	10-01-18	34053268.9
37069	Franklin, NC	10-01-19	41717077.97
37069	Franklin, NC	11-01-18	39234958.24
37069	Franklin, NC	11-01-19	41952782.86
37069	Franklin, NC	12-01-18	37504874.81
37069	Franklin, NC	12-01-19	40023641.84
37071	Gaston, NC	01-01-19	237892958.55
37071	Gaston, NC	01-01-20	259877067.49
37071	Gaston, NC	02-01-19	190910779.46
37071	Gaston, NC	02-01-20	200805725.9
37071	Gaston, NC	03-01-19	188823444.88
37071	Gaston, NC	04-01-19	231844103.64
37071	Gaston, NC	05-01-19	214360252.13
37071	Gaston, NC	06-01-19	220889190.28
37071	Gaston, NC	07-01-19	230883571.83
37071	Gaston, NC	08-01-19	203111790.18
37071	Gaston, NC	09-01-19	215272146.61
37071	Gaston, NC	10-01-18	186235459.38
37071	Gaston, NC	10-01-19	225121350.93
37071	Gaston, NC	11-01-18	205154995.12
37071	Gaston, NC	11-01-19	218674609.56
37071	Gaston, NC	12-01-18	198241897.51
37071	Gaston, NC	12-01-19	223345279.11
37073	Gates, NC	01-01-19	3501840.35
37073	Gates, NC	01-01-20	4194703.85
37073	Gates, NC	02-01-19	2870609.16
37073	Gates, NC	02-01-20	3424376.34
37073	Gates, NC	03-01-19	2899184.64
37073	Gates, NC	04-01-19	3761895.17
37073	Gates, NC	05-01-19	3290072.21
37073	Gates, NC	06-01-19	3861456.17
37073	Gates, NC	07-01-19	3354328.17
37073	Gates, NC	08-01-19	3241881.21
37073	Gates, NC	09-01-19	3168731.73
37073	Gates, NC	10-01-18	2960254.41
37073	Gates, NC	10-01-19	4064762.96
37073	Gates, NC	11-01-18	3056296.92
37073	Gates, NC	11-01-19	3298491.99
37073	Gates, NC	12-01-18	3197449.64
37073	Gates, NC	12-01-19	3119440.11
37075	Graham, NC	01-01-19	6937909.86
37075	Graham, NC	01-01-20	6524856.84
37075	Graham, NC	02-01-19	4100608.95
37075	Graham, NC	02-01-20	4860501.22
37075	Graham, NC	03-01-19	4955566.59
37075	Graham, NC	04-01-19	6228457.4
37075	Graham, NC	05-01-19	6191131.31
37075	Graham, NC	06-01-19	6695624.67
37075	Graham, NC	07-01-19	8168018.5
37075	Graham, NC	08-01-19	7402264.36
37075	Graham, NC	09-01-19	8626382.1
37075	Graham, NC	10-01-18	6691971.71
37075	Graham, NC	10-01-19	7479966.61
37075	Graham, NC	11-01-18	6222790.14
37075	Graham, NC	11-01-19	7422500.18
37075	Graham, NC	12-01-18	5312650.16
37075	Graham, NC	12-01-19	6754000.44
37077	Granville, NC	01-01-19	33573745.58
37077	Granville, NC	01-01-20	36407647.89
37077	Granville, NC	02-01-19	26759118.75
37077	Granville, NC	02-01-20	30571518.36
37077	Granville, NC	03-01-19	28803532.01
37077	Granville, NC	04-01-19	33213814.87
37077	Granville, NC	05-01-19	32827548.2
37077	Granville, NC	06-01-19	32950164.04
37077	Granville, NC	07-01-19	36226822.64
37077	Granville, NC	08-01-19	33454678.6
37077	Granville, NC	09-01-19	31752907.99
37077	Granville, NC	10-01-18	29747178.07
37077	Granville, NC	10-01-19	35171751.57
37077	Granville, NC	11-01-18	30115897.46
37077	Granville, NC	11-01-19	32300611.53
37077	Granville, NC	12-01-18	32355317.54
37077	Granville, NC	12-01-19	32265923.77
37079	Greene, NC	01-01-19	6983572.82
37079	Greene, NC	01-01-20	8170687.51
37079	Greene, NC	02-01-19	5830363.91
37079	Greene, NC	02-01-20	6744953.43
37079	Greene, NC	03-01-19	6063937.23
37079	Greene, NC	04-01-19	6402458.73
37079	Greene, NC	05-01-19	5919826.22
37079	Greene, NC	06-01-19	6844697.5
37079	Greene, NC	07-01-19	7257560.55
37079	Greene, NC	08-01-19	6237882.49
37079	Greene, NC	09-01-19	6292606.2
37079	Greene, NC	10-01-18	5579322.64
37079	Greene, NC	10-01-19	6598105.47
37079	Greene, NC	11-01-18	6198357.93
37079	Greene, NC	11-01-19	7854784.96
37079	Greene, NC	12-01-18	6187327.56
37079	Greene, NC	12-01-19	8082028.54
37081	Guilford, NC	01-01-19	748194612.23
37081	Guilford, NC	01-01-20	769251594.69
37081	Guilford, NC	02-01-19	588710275.73
37081	Guilford, NC	02-01-20	601311184.5
37081	Guilford, NC	03-01-19	612260541.87
37081	Guilford, NC	04-01-19	721753833.99
37081	Guilford, NC	05-01-19	690330883.34
37081	Guilford, NC	06-01-19	678552538.6
37081	Guilford, NC	07-01-19	705996535.25
37081	Guilford, NC	08-01-19	679214955.1
37081	Guilford, NC	09-01-19	686506423.34
37081	Guilford, NC	10-01-18	641798621.97
37081	Guilford, NC	10-01-19	690366329.36
37081	Guilford, NC	11-01-18	662791585.99
37081	Guilford, NC	11-01-19	689778770.58
37081	Guilford, NC	12-01-18	665877324.57
37081	Guilford, NC	12-01-19	677301808.89
37083	Halifax, NC	01-01-19	66136915.94
37083	Halifax, NC	01-01-20	49906042.25
37083	Halifax, NC	02-01-19	38381221.11
